px,py,pz,nx,ny,nz
-0.297844,-0.168518,1.63229,-0.213112,-0.587412,-0.780724
0.542268,0.806363,0.385784,-0.342811,-0.0296643,0.938936
-0.350214,-0.171499,2.89356,-0.843236,-0.537544,0
0.370529,0.291638,1.8543,-0.657793,-0.632672,0.408699
0.838975,0.951765,0.0888258,-0.290581,0.346919,0.891745
0.370215,-0.319907,0.990387,0.415428,-0.909626,0
-0.822799,-0.196268,-0.0239246,0.187002,-0.982152,0.020178
0.23086,0.0201473,0.480789,-0.0251805,0.327925,0.944368
-0.76689,0.480805,0.879925,-0.0555028,0.599786,0.798233
0.537446,-0.537236,0.196252,-0.916476,-0.400089,0
-0.823275,-0.194229,0.0301758,-0.187002,0.982152,-0.020178
0.70052,-0.237206,0.926707,0.00289041,-0.0481176,-0.998837
0.918825,-0.755944,2.55641,0.602153,-0.230974,-0.76424
-0.823284,-0.194291,0.0272274,-0.187002,0.982152,-0.020178
-0.065982,0.758374,2.77466,0.206946,0.613533,-0.76207
-0.414752,0.169636,1.61817,0.757395,0.645575,0.097905
0.250512,-0.186965,2.99961,0.503483,0.848696,0.161926
-0.835994,-0.00551536,2.24723,0.401356,0.90181,-0.160162
0.666665,0.178802,1.42163,0.465635,-0.467941,0.751143
0.316588,-0.443606,2.13339,0.707046,-0.705021,-0.0550659
-0.47227,-0.830379,0.10242,0.229196,-0.0389573,0.9726
-0.628079,0.934612,2.42106,-0.941724,0.00295049,0.336372
0.368033,-0.290294,1.03865,0.177096,0.0808802,0.980865
-0.687995,0.998588,2.66193,-0.17391,0.984762,0
-0.830466,-0.24471,1.27744,0.997223,0.0744748,0
-0.0607255,0.991956,2.36244,-0.700941,-0.0533992,0.711218
0.44071,0.0174074,0.882214,-0.232161,-0.0726462,-0.969961
0.546728,-0.150685,1.79536,0.811838,-0.583883,0
-0.148067,0.939737,1.52244,-0.789516,-0.356025,-0.499912
0.799417,0.642816,2.04927,0.331775,-0.248457,0.910052
0.120201,-0.586979,1.58321,-0.575086,-0.816616,-0.0491501
-0.354126,-0.750466,1.37824,0.0375183,-0.999296,0
0.773776,-0.587444,0.357108,-0.757874,-0.224055,0.612721
0.348091,0.459065,0.494105,-0.512677,-0.0489835,-0.857183
0.156374,-1.00451,2.11878,0.808335,-0.588723,0
-0.136383,0.435365,2.16102,0.226998,-0.798602,0.55741
-0.741943,-0.392309,2.1323,-0.280026,0.745771,-0.604492
0.0451375,-0.785013,2.97935,0.00670837,0.740222,0.672329
-0.444304,-0.190464,0.0636836,-0.388098,-0.921618,0
0.920244,-0.752159,2.55638,0.602153,-0.230974,-0.76424
0.0275533,0.096614,2.34603,0.596214,0.802826,0
0.690381,-0.200398,2.94087,0.994393,0.0504279,0.0929523
0.157085,-1.00353,2.09355,0.808335,-0.588722,0
-0.316644,-0.749059,1.34128,0.0375183,-0.999296,0
-0.586598,-0.250943,0.206843,-0.108461,0.365368,0.924523
-0.197414,0.222304,2.99667,-0.989335,-0.145656,0
-0.0822223,-0.472498,0.495242,0.0862404,-0.870953,0.48374
0.827166,-0.0382599,2.61896,0.164708,0.939486,-0.300395
0.300479,0.0131012,0.484033,0.0251805,-0.327925,-0.944368
0.305477,0.487388,0.361336,-0.610552,-0.791977,0
-0.822763,-0.196769,-0.0486741,0.187002,-0.982152,0.020178
0.354104,-0.394179,2.27295,-0.799581,0.600559,0
-0.236851,-0.578512,0.23324,-0.978668,0.20545,0
0.184296,-0.446683,2.02419,0.454733,-0.890628,0
-0.000310503,-0.784601,2.97935,0.00670837,0.740222,0.672329
0.597721,-0.06102,0.712268,-0.788808,-0.614639,0
0.685673,-0.490227,0.416374,0.269083,0.205678,-0.940899
-0.0441431,0.901116,2.35366,0.0759621,-0.997111,0
-0.850126,-0.528759,1.74052,0.799323,0.416421,0.433216
0.786635,-0.51377,0.440994,0.747533,0.571389,0.338688
-0.90222,0.427637,1.89305,0.0488664,0.0187389,0.99863
0.0492003,0.720492,1.49573,-0.535854,0.444062,0.718101
0.766992,-0.0342117,2.7244,0.271115,0.340603,0.90027
-0.562896,0.518561,1.94901,0.128942,0.746875,-0.652344
0.799888,0.643439,2.04926,0.331775,-0.248457,0.910052
0.892283,0.393984,2.50814,-0.800557,0.582056,0.142546
0.0441751,0.606083,3.01489,0.312776,-0.843617,-0.436442
-0.614566,0.151078,2.88068,-0.187424,-0.116536,0.975342
0.252811,-0.155483,1.84354,-0.77399,0.200413,-0.600645
-0.541815,0.379517,2.07484,-0.198257,-0.746825,0.63478
0.693088,-0.931531,2.1426,-0.333201,-0.171683,-0.927094
-0.401305,-0.208571,0.102413,-0.388098,-0.921618,0
-0.898128,-0.0480954,1.33512,0.119919,0.984351,0.12912
0.807873,-0.587829,1.88929,0.621275,-0.783593,0
0.363559,-0.388061,2.12058,0.710887,0.620072,-0.331889
0.241773,0.464902,1.6776,0.154795,0.317483,0.935544
0.351236,0.459403,0.492206,-0.512677,-0.0489835,-0.857183
-0.895121,0.715359,0.190731,0.719244,0.468601,-0.512934
0.0176804,0.0648185,2.30955,0.231797,-0.172142,-0.957412
0.79172,0.0438616,1.05248,0.216824,0.481924,-0.848962
0.527853,0.0393206,2.75913,-0.59228,-0.584169,-0.554933
0.226092,-0.172478,2.99961,0.503483,0.848696,0.161926
0.599819,0.102207,0.667857,0.362065,0.65848,0.659783
0.372476,-0.369717,2.33383,-0.799581,0.600559,0
-0.670931,0.36409,0.542375,-0.0756299,0.507248,-0.858475
0.534245,0.136968,0.668028,-0.876272,0.481817,0
0.520872,0.032297,2.77397,-0.59228,-0.584169,-0.554933
1.00766,0.396061,1.97096,0.698467,0.715642,0
0.793088,0.634361,2.04926,0.331775,-0.248457,0.910052
0.687426,-0.147218,2.94363,0.994393,0.0504279,0.0929523
-0.321215,0.176935,0.954113,-0.755421,0.65524,0
0.642895,0.0253313,2.99617,0.097144,0.99527,0
-0.344797,0.632655,0.689757,-0.691099,-0.0528579,0.720825
-0.153281,0.824011,1.64798,0.867953,0.496647,0
0.186059,-0.805723,1.17677,0.165587,-0.842949,-0.511877
-0.800645,0.256478,2.79663,-0.337787,-0.882457,-0.327368
0.916765,0.702932,2.30042,-0.502213,0.864744,0
0.915251,-0.772439,2.20621,0.985516,0.169582,0
0.0618666,-0.568851,2.36173,-0.799112,0.391115,0.456562
-0.270596,-0.159581,1.61813,-0.213112,-0.587412,-0.780724
-0.696654,0.204971,2.87095,-0.528028,0.849227,0
0.013361,-0.784725,2.97935,0.00670837,0.740222,0.672329
-0.0497261,-0.00185316,2.32776,0.251346,-0.499904,-0.828807
-0.0117617,-0.498374,0.436093,0.0862404,-0.870953,0.48374
-0.8641,-0.204074,1.32687,-0.0486781,0.651804,0.756824
0.794192,-0.306461,0.711835,-0.648817,-0.0928001,0.755265
0.899285,0.641282,0.0452363,0.644827,-0.696941,-0.313803
0.969891,0.424615,1.91255,-0.453942,0.443048,-0.773075
0.690461,-0.198797,2.93915,0.994393,0.0504279,0.0929523
0.035704,-0.114994,0.138603,-0.63207,0.312751,-0.708995
1.02823,-0.326264,0.554617,-0.18984,0.0342011,0.981219
0.805866,0.657984,0.548249,0.533048,0.843183,0.0700154
0.264654,0.827693,0.240517,-0.218748,0.394189,0.892616
-0.103852,0.681872,2.07227,-0.643092,0.765789,0
0.793855,0.12055,0.136414,0.6991,-0.237598,-0.674393
-0.307484,0.172952,0.918496,0.648211,0.747316,0.146085
0.438525,0.154493,2.20624,0.999483,0.0321525,0
-0.876597,-0.903532,2.60913,-0.403532,-0.914966,0
-0.742098,-0.0695589,1.16116,0.786652,0.617396,0
-0.806545,0.632966,2.40665,-0.149629,-0.389229,0.908907
-0.582839,0.430492,2.12135,-0.966523,0.256579,0
-0.775249,0.154329,0.620136,0.20198,0.96739,-0.15284
0.317777,-0.445302,0.118423,-0.0374221,-0.152165,-0.987646
0.623424,-0.0732435,2.98207,-0.097144,-0.99527,0
0.805019,-0.590092,1.90311,0.621275,-0.783593,0
# Fitted VMF mean direction: -0.182969,0.708443,0.681639
# Fitted VMF kappa: 0.195813
