px,py,pz,nx,ny,nz
0.941518,0.823384,0.864005,0.0928859,0.0728551,-0.993008
0.0410006,0.710747,1.45088,0.765974,0.631891,0.118312
-0.309362,0.159417,1.70691,-0.944374,0.0168239,0.328443
-0.79105,0.688482,0.779251,-0.210415,0.975408,-0.0656068
-0.378823,-0.130781,0.126261,0.542064,0.180956,0.820623
-0.278798,0.303773,1.9871,0.0513352,0.595798,-0.801492
-0.488181,0.446173,1.6596,-0.291381,0.326887,-0.899023
-0.0425148,-0.725433,1.08699,0.686535,0.245949,0.684236
-0.975472,0.409392,0.0220211,-0.216055,0.764722,-0.607059
0.618701,0.162419,1.4359,0.0674609,0.439395,0.895757
0.976186,0.168226,0.975973,0.464735,0.880951,0.0891484
0.481365,-0.0115312,2.10541,-0.26021,0.531168,0.80632
0.772441,-0.0165081,2.61639,-0.383622,0.92349,0
-0.165816,0.916677,1.36,-0.0275774,0.895384,-0.44444
0.0439718,0.052331,2.63084,0.021034,0.892414,0.450728
0.0678623,0.605458,3.0185,-0.986324,0.0232855,0.163162
0.581455,-0.0617872,2.66005,0.234423,0.736633,-0.634364
-0.790678,0.686647,0.750783,-0.210415,0.975408,-0.0656068
0.701908,0.496912,2.03092,0.506202,0.0597051,-0.860346
-0.0728291,0.716528,1.58731,-0.574093,0.81879,0
0.667005,0.00494273,0.728709,0.367546,0.930006,0
-0.308878,0.192705,1.70659,-0.944374,0.0168239,0.328443
0.924146,0.476898,2.77379,-0.594573,0.613516,-0.519694
0.96969,0.808914,2.26365,0.914508,0.131191,0.382707
0.67766,-0.101953,2.92391,-0.3668,0.9303,0
0.486805,-0.0225908,2.11445,-0.26021,0.531168,0.80632
0.659917,0.00774394,0.673271,0.367546,0.930005,0
0.292246,0.0198217,0.446011,-0.538055,0.821395,0.189228
-0.481535,0.669034,1.98001,-0.107239,0.300218,0.947823
-0.819681,-0.345167,2.78718,-0.0313181,0.537847,-0.842461
0.196207,-0.610395,2.0856,-0.875825,0.187163,0.444861
-0.313673,-0.144499,2.86133,0.415801,0.8947,-0.163162
-0.714161,0.153688,1.58272,-0.925446,0.378881,0
-0.753938,-0.805492,2.22643,-0.680349,0.732889,0
-0.934241,-0.400273,1.24364,-0.475295,0.839619,0.262936
-0.374746,-0.239592,1.48068,0.326329,0.60577,0.725639
0.341788,-0.518352,2.78869,-0.219293,0.29415,-0.930262
0.749616,0.0683756,1.00735,-0.594811,0.625466,-0.504968
-0.203219,-0.581638,2.84399,0.994305,0.0262755,-0.103282
0.722735,0.77904,0.265372,-0.597782,0.743774,0.299094
-0.584798,0.415968,2.08568,-0.851415,0.524492,0
0.745778,0.142436,1.22858,-0.794939,0.557028,0.240398
1.00183,0.697881,2.28645,-0.070126,0.239284,-0.968414
1.01641,0.359481,1.91038,0.967241,0.25386,0
-0.972769,-0.265706,0.993844,-0.196173,0.768703,-0.608778
0.667554,0.756581,0.210936,-0.597782,0.743774,0.299094
-0.0892565,0.195709,2.28986,-0.734462,0.67865,0
-0.664078,0.215332,2.85056,-0.305566,0.818807,-0.485987
0.35318,0.44149,0.474315,0.861158,0.171547,0.478516
-0.84957,0.0514038,2.21477,0.369242,0.929333,0
0.148649,-0.300171,0.944101,-0.42333,0.581856,0.694431
0.12501,0.341954,0.568826,-0.244082,0.969755,0
0.673104,0.506894,0.73414,0.724748,0.295402,0.622477
-0.289146,0.827647,2.25642,0.635193,0.218888,0.740688
0.770647,-0.542628,0.38184,0.832371,0.45455,0.317085
0.594654,0.11228,0.815971,-0.102297,0.131281,-0.986053
0.96755,0.823828,2.26365,0.914508,0.131191,0.382707
0.734386,-0.707467,1.53742,-0.393078,0.686521,0.611701
0.761436,0.799042,0.0950556,-0.0474846,0.0927588,-0.994556
0.577415,-0.620771,0.883659,0.475624,0.803961,0.35697
0.796526,0.198907,0.112512,0.851045,0.0697109,0.520444
-0.869854,-0.0711317,0.867934,-0.897788,0.440427,0
-0.59555,0.960863,2.36447,0.531798,0.846871,0
-0.205155,-0.581642,2.82535,0.994305,0.0262755,-0.103282
-0.868273,0.0576995,0.576747,-0.773361,0.295345,-0.560967
0.253957,-0.610158,0.368966,-0.373744,0.546571,0.749383
0.071518,0.676332,3.02812,0.0236018,0.999722,0
0.51202,-0.720908,0.764199,0.0335513,0.894249,0.446311
-0.532596,0.421094,2.12657,0.323201,0.524656,0.787577
0.715443,-0.706956,1.52468,-0.393078,0.686521,0.611702
0.124021,0.341705,0.574331,-0.244082,0.969755,0
-0.52765,0.418046,2.12657,0.323201,0.524656,0.787577
-0.837222,-0.0966901,1.15629,-0.390416,0.599451,0.698738
# Fitted VMF mean direction: 0.0308645,0.990115,0.136822
# Fitted VMF kappa: 2.10675
# Fitted Gaussian mean: 0.0827649,0.109506,1.55545
# Fitted Gaussian covariance: 0.376872,-0.0241083,-0.0493428;-0.0241083,0.284979,0.00219817;-0.0493428,0.00219817,0.738453
